CISP,Month,Year,Year month,Attempted murder,Rape,Missing people,Homicides,Thefts,Kidnapping,Area,Crimes
4,8,2009,2009-08-01,0,0,5,1,466,0,Praça da República,472
4,9,2009,2009-09-01,2,3,5,3,476,0,Praça da República,489
4,10,2009,2009-10-01,1,0,8,1,429,0,Praça da República,439
4,11,2009,2009-11-01,0,1,7,3,492,0,Praça da República,503
4,12,2009,2009-12-01,3,2,4,7,461,0,Praça da República,477
4,1,2010,2010-01-01,1,0,3,2,503,0,Praça da República,509
4,2,2010,2010-02-01,11,1,7,8,463,0,Praça da República,490
4,3,2010,2010-03-01,5,0,2,1,524,0,Praça da República,532
4,4,2010,2010-04-01,1,2,3,5,414,0,Praça da República,425
4,5,2010,2010-05-01,0,0,1,7,443,0,Praça da República,451
4,6,2010,2010-06-01,0,0,8,2,396,0,Praça da República,406
4,7,2010,2010-07-01,2,3,2,3,428,0,Praça da República,438
4,8,2010,2010-08-01,2,2,6,5,389,0,Praça da República,404
4,9,2010,2010-09-01,2,1,4,3,443,0,Praça da República,453
4,10,2010,2010-10-01,4,0,3,5,432,0,Praça da República,444
4,11,2010,2010-11-01,1,1,3,4,365,0,Praça da República,374
4,12,2010,2010-12-01,3,3,7,2,402,0,Praça da República,417
4,1,2011,2011-01-01,0,2,3,4,355,0,Praça da República,364
4,2,2011,2011-02-01,2,0,0,3,396,0,Praça da República,401
4,3,2011,2011-03-01,2,2,4,3,477,0,Praça da República,488
4,4,2011,2011-04-01,1,0,5,1,386,0,Praça da República,393
4,5,2011,2011-05-01,0,3,1,3,492,0,Praça da República,499
4,6,2011,2011-06-01,0,1,5,1,488,0,Praça da República,495
4,7,2011,2011-07-01,2,4,6,6,422,0,Praça da República,440
4,8,2011,2011-08-01,1,2,3,4,477,0,Praça da República,487
4,9,2011,2011-09-01,4,2,1,3,476,0,Praça da República,486
4,10,2011,2011-10-01,0,0,1,3,411,0,Praça da República,415
4,11,2011,2011-11-01,0,2,0,3,407,0,Praça da República,412
4,12,2011,2011-12-01,0,0,2,0,414,0,Praça da República,416
4,1,2012,2012-01-01,1,6,2,2,382,0,Praça da República,393
4,2,2012,2012-02-01,2,3,3,4,490,0,Praça da República,502
4,3,2012,2012-03-01,2,1,1,3,500,0,Praça da República,507
4,4,2012,2012-04-01,2,2,2,2,444,0,Praça da República,452
4,5,2012,2012-05-01,0,4,2,5,457,0,Praça da República,468
4,6,2012,2012-06-01,1,1,2,3,366,0,Praça da República,373
4,7,2012,2012-07-01,0,0,3,3,359,0,Praça da República,365
4,8,2012,2012-08-01,1,5,1,3,404,0,Praça da República,414
4,9,2012,2012-09-01,0,1,3,4,373,0,Praça da República,381
4,10,2012,2012-10-01,2,3,6,0,431,0,Praça da República,442
4,11,2012,2012-11-01,2,1,4,3,446,0,Praça da República,456
4,12,2012,2012-12-01,1,1,6,2,458,0,Praça da República,468
4,1,2013,2013-01-01,0,5,0,0,513,0,Praça da República,518
4,2,2013,2013-02-01,3,1,3,0,595,0,Praça da República,602
4,3,2013,2013-03-01,1,2,2,3,514,0,Praça da República,522
4,4,2013,2013-04-01,0,0,4,4,522,0,Praça da República,530
4,5,2013,2013-05-01,3,1,7,3,557,0,Praça da República,571
4,6,2013,2013-06-01,0,3,6,5,553,0,Praça da República,567
4,7,2013,2013-07-01,2,1,7,1,544,0,Praça da República,555
4,8,2013,2013-08-01,0,2,2,1,513,0,Praça da República,518
4,9,2013,2013-09-01,3,2,6,2,609,0,Praça da República,622
4,10,2013,2013-10-01,2,3,6,1,552,0,Praça da República,564
4,11,2013,2013-11-01,3,0,3,5,528,0,Praça da República,539
4,12,2013,2013-12-01,2,2,3,4,523,0,Praça da República,534
4,1,2014,2014-01-01,0,1,2,2,610,0,Praça da República,615
4,2,2014,2014-02-01,0,0,1,5,683,0,Praça da República,689
4,3,2014,2014-03-01,1,1,0,2,764,0,Praça da República,768
4,4,2014,2014-04-01,0,1,5,5,609,0,Praça da República,620
4,5,2014,2014-05-01,3,0,1,4,622,0,Praça da República,630
4,6,2014,2014-06-01,3,0,9,1,557,0,Praça da República,570
4,7,2014,2014-07-01,2,3,5,2,698,0,Praça da República,710
4,8,2014,2014-08-01,5,2,1,0,645,0,Praça da República,653
4,9,2014,2014-09-01,6,0,8,3,701,0,Praça da República,718
4,10,2014,2014-10-01,6,2,6,2,750,0,Praça da República,766
4,11,2014,2014-11-01,9,1,5,3,662,0,Praça da República,680
4,12,2014,2014-12-01,2,4,6,0,670,0,Praça da República,682
4,1,2015,2015-01-01,10,1,7,7,598,0,Praça da República,623
4,2,2015,2015-02-01,8,1,3,5,828,0,Praça da República,845
4,3,2015,2015-03-01,7,3,4,5,623,0,Praça da República,642
4,4,2015,2015-04-01,4,1,3,4,576,0,Praça da República,588
4,5,2015,2015-05-01,4,2,7,2,602,0,Praça da República,617
4,6,2015,2015-06-01,12,0,0,4,563,0,Praça da República,579
4,7,2015,2015-07-01,8,1,4,3,552,0,Praça da República,568
4,8,2015,2015-08-01,8,0,4,2,570,0,Praça da República,584
4,9,2015,2015-09-01,20,2,1,2,615,0,Praça da República,640
4,10,2015,2015-10-01,5,2,0,3,641,0,Praça da República,651
4,11,2015,2015-11-01,9,1,3,6,640,0,Praça da República,659
4,12,2015,2015-12-01,7,2,5,2,697,0,Praça da República,713
4,1,2016,2016-01-01,10,2,4,0,726,0,Praça da República,742
4,2,2016,2016-02-01,23,3,7,6,844,0,Praça da República,883
4,3,2016,2016-03-01,34,1,1,2,739,0,Praça da República,777
4,4,2016,2016-04-01,14,0,1,0,616,0,Praça da República,631
4,5,2016,2016-05-01,10,0,3,11,571,0,Praça da República,595
4,6,2016,2016-06-01,10,1,4,3,662,0,Praça da República,680
4,7,2016,2016-07-01,5,1,1,2,633,0,Praça da República,642
4,8,2016,2016-08-01,21,0,4,4,734,0,Praça da República,763
4,9,2016,2016-09-01,13,2,1,6,658,0,Praça da República,680
4,10,2016,2016-10-01,24,1,2,6,494,0,Praça da República,527
4,11,2016,2016-11-01,10,2,0,4,505,0,Praça da República,521
4,12,2016,2016-12-01,10,0,1,4,446,0,Praça da República,461
4,1,2017,2017-01-01,21,3,2,4,370,0,Praça da República,400
4,2,2017,2017-02-01,6,0,0,5,180,0,Praça da República,191
4,3,2017,2017-03-01,6,6,1,9,396,0,Praça da República,418
4,4,2017,2017-04-01,11,0,1,1,375,0,Praça da República,388
4,5,2017,2017-05-01,20,1,1,4,411,0,Praça da República,437
4,6,2017,2017-06-01,0,0,2,3,381,0,Praça da República,386
4,7,2017,2017-07-01,9,1,3,8,346,0,Praça da República,367
4,8,2017,2017-08-01,13,3,1,3,360,3,Praça da República,383
4,9,2017,2017-09-01,6,0,2,5,376,2,Praça da República,391
4,10,2017,2017-10-01,3,2,2,1,314,0,Praça da República,322
4,11,2017,2017-11-01,15,1,5,5,314,0,Praça da República,340
4,12,2017,2017-12-01,1,1,0,3,279,0,Praça da República,284
4,1,2018,2018-01-01,1,2,1,3,309,0,Praça da República,316
4,2,2018,2018-02-01,6,3,3,1,347,0,Praça da República,360
4,3,2018,2018-03-01,2,1,2,4,336,0,Praça da República,345
4,4,2018,2018-04-01,0,1,0,8,335,1,Praça da República,345
4,5,2018,2018-05-01,2,1,0,1,333,0,Praça da República,337
4,6,2018,2018-06-01,14,0,2,3,307,0,Praça da República,326
4,7,2018,2018-07-01,10,2,1,1,381,0,Praça da República,395
4,8,2018,2018-08-01,4,1,0,5,507,0,Praça da República,517
4,9,2018,2018-09-01,7,2,0,5,553,0,Praça da República,567
4,10,2018,2018-10-01,6,0,2,8,384,0,Praça da República,400
4,11,2018,2018-11-01,3,3,0,4,400,0,Praça da República,410
4,12,2018,2018-12-01,2,0,0,3,381,0,Praça da República,386
5,1,2003,2003-01-01,1,2,2,4,339,0,Mem de Sá,348
5,2,2003,2003-02-01,1,4,3,5,364,0,Mem de Sá,377
5,3,2003,2003-03-01,3,4,2,2,383,0,Mem de Sá,394
5,4,2003,2003-04-01,4,1,6,3,342,0,Mem de Sá,356
5,5,2003,2003-05-01,0,1,1,0,388,0,Mem de Sá,390
5,6,2003,2003-06-01,6,4,1,3,309,0,Mem de Sá,323
5,7,2003,2003-07-01,5,2,3,2,322,0,Mem de Sá,334
5,8,2003,2003-08-01,1,2,4,1,331,0,Mem de Sá,339
5,9,2003,2003-09-01,1,0,3,2,360,0,Mem de Sá,366
5,10,2003,2003-10-01,8,2,3,2,381,0,Mem de Sá,396
5,11,2003,2003-11-01,0,3,3,2,357,0,Mem de Sá,365
5,12,2003,2003-12-01,3,2,5,2,319,0,Mem de Sá,331
5,1,2004,2004-01-01,0,3,4,2,349,0,Mem de Sá,358
5,2,2004,2004-02-01,0,2,5,2,384,0,Mem de Sá,393
5,3,2004,2004-03-01,0,1,4,6,400,0,Mem de Sá,411
5,4,2004,2004-04-01,2,3,3,2,375,0,Mem de Sá,385
5,5,2004,2004-05-01,0,0,2,1,404,0,Mem de Sá,407
5,6,2004,2004-06-01,1,1,2,4,290,0,Mem de Sá,298
5,7,2004,2004-07-01,3,3,2,3,358,0,Mem de Sá,369
5,8,2004,2004-08-01,2,5,0,1,403,0,Mem de Sá,411
5,9,2004,2004-09-01,2,1,6,2,354,0,Mem de Sá,365
5,10,2004,2004-10-01,5,2,1,2,359,0,Mem de Sá,369
5,11,2004,2004-11-01,0,0,3,3,373,0,Mem de Sá,379
5,12,2004,2004-12-01,0,2,5,2,450,0,Mem de Sá,459
5,1,2005,2005-01-01,0,4,6,3,502,0,Mem de Sá,515
5,2,2005,2005-02-01,2,0,6,0,597,0,Mem de Sá,605
5,3,2005,2005-03-01,1,0,1,2,507,0,Mem de Sá,511
5,4,2005,2005-04-01,2,2,4,2,464,0,Mem de Sá,474
5,5,2005,2005-05-01,3,1,4,1,471,0,Mem de Sá,480
5,6,2005,2005-06-01,0,1,4,4,437,0,Mem de Sá,446
5,7,2005,2005-07-01,1,2,9,5,468,0,Mem de Sá,485
5,8,2005,2005-08-01,4,5,2,1,512,0,Mem de Sá,524
5,9,2005,2005-09-01,2,5,1,1,390,0,Mem de Sá,399
5,10,2005,2005-10-01,0,0,3,2,426,0,Mem de Sá,431
5,11,2005,2005-11-01,0,0,1,1,499,0,Mem de Sá,501
5,12,2005,2005-12-01,2,0,5,3,405,1,Mem de Sá,416
5,1,2006,2006-01-01,0,1,6,1,372,0,Mem de Sá,380
5,2,2006,2006-02-01,2,3,0,4,617,0,Mem de Sá,626
5,3,2006,2006-03-01,1,4,1,1,478,0,Mem de Sá,485
5,4,2006,2006-04-01,1,0,2,2,479,0,Mem de Sá,484
5,5,2006,2006-05-01,9,4,2,2,475,0,Mem de Sá,492
5,6,2006,2006-06-01,4,3,3,1,504,0,Mem de Sá,515
5,7,2006,2006-07-01,2,0,5,0,537,0,Mem de Sá,544
5,8,2006,2006-08-01,4,2,2,3,511,0,Mem de Sá,522
5,9,2006,2006-09-01,2,2,2,1,525,0,Mem de Sá,532
5,10,2006,2006-10-01,1,0,5,1,539,0,Mem de Sá,546
5,11,2006,2006-11-01,2,1,3,3,526,0,Mem de Sá,535
5,12,2006,2006-12-01,3,0,2,0,530,2,Mem de Sá,537
5,1,2007,2007-01-01,0,1,1,1,612,0,Mem de Sá,615
5,2,2007,2007-02-01,3,0,1,1,793,0,Mem de Sá,798
5,3,2007,2007-03-01,4,1,2,4,621,0,Mem de Sá,632
5,4,2007,2007-04-01,1,0,5,0,597,0,Mem de Sá,603
5,5,2007,2007-05-01,0,3,3,3,612,0,Mem de Sá,621
5,6,2007,2007-06-01,1,1,1,1,613,0,Mem de Sá,617
5,7,2007,2007-07-01,1,4,8,0,581,0,Mem de Sá,594
5,8,2007,2007-08-01,2,0,4,0,620,0,Mem de Sá,626
5,9,2007,2007-09-01,0,0,3,2,616,0,Mem de Sá,621
5,10,2007,2007-10-01,2,0,0,6,639,0,Mem de Sá,647
5,11,2007,2007-11-01,1,4,1,5,623,0,Mem de Sá,634
5,12,2007,2007-12-01,3,2,1,3,634,0,Mem de Sá,643
5,1,2008,2008-01-01,0,2,4,0,758,0,Mem de Sá,764
5,2,2008,2008-02-01,1,0,0,2,896,0,Mem de Sá,899
5,3,2008,2008-03-01,1,4,1,1,665,0,Mem de Sá,672
5,4,2008,2008-04-01,0,2,2,6,643,0,Mem de Sá,653
5,5,2008,2008-05-01,0,0,4,4,655,0,Mem de Sá,663
5,6,2008,2008-06-01,1,0,2,3,671,0,Mem de Sá,677
5,7,2008,2008-07-01,1,0,7,1,654,0,Mem de Sá,663
5,8,2008,2008-08-01,0,0,5,2,619,0,Mem de Sá,626
5,9,2008,2008-09-01,2,2,7,0,604,0,Mem de Sá,615
5,10,2008,2008-10-01,3,3,2,5,656,0,Mem de Sá,669
5,11,2008,2008-11-01,1,2,7,1,661,0,Mem de Sá,672
5,12,2008,2008-12-01,1,2,5,3,654,0,Mem de Sá,665
5,1,2009,2009-01-01,2,1,5,2,650,0,Mem de Sá,660
5,2,2009,2009-02-01,2,2,5,3,960,0,Mem de Sá,972
5,3,2009,2009-03-01,1,3,3,1,777,0,Mem de Sá,785
5,4,2009,2009-04-01,1,4,4,1,641,0,Mem de Sá,651
5,5,2009,2009-05-01,1,0,4,1,620,0,Mem de Sá,626
5,6,2009,2009-06-01,0,2,5,1,637,0,Mem de Sá,645
5,7,2009,2009-07-01,1,4,5,0,632,0,Mem de Sá,642
5,8,2009,2009-08-01,6,0,1,1,665,0,Mem de Sá,673
5,9,2009,2009-09-01,2,0,6,1,683,0,Mem de Sá,692
5,10,2009,2009-10-01,2,0,4,2,656,0,Mem de Sá,664
5,11,2009,2009-11-01,1,1,2,0,662,0,Mem de Sá,666
5,12,2009,2009-12-01,2,0,3,0,652,0,Mem de Sá,657
5,1,2010,2010-01-01,2,2,2,2,714,0,Mem de Sá,722
5,2,2010,2010-02-01,4,1,1,2,1290,0,Mem de Sá,1298
5,3,2010,2010-03-01,3,1,0,3,842,0,Mem de Sá,849
5,4,2010,2010-04-01,2,0,3,1,601,0,Mem de Sá,607
5,5,2010,2010-05-01,0,0,5,1,717,0,Mem de Sá,723
5,6,2010,2010-06-01,3,1,4,1,585,0,Mem de Sá,594
5,7,2010,2010-07-01,1,1,1,2,637,0,Mem de Sá,642
5,8,2010,2010-08-01,3,1,0,1,596,0,Mem de Sá,601
5,9,2010,2010-09-01,3,2,1,2,624,0,Mem de Sá,632
5,10,2010,2010-10-01,0,2,0,0,618,0,Mem de Sá,620
5,11,2010,2010-11-01,2,0,2,4,599,0,Mem de Sá,607
5,12,2010,2010-12-01,5,2,4,4,593,0,Mem de Sá,608
5,1,2011,2011-01-01,2,2,2,1,622,0,Mem de Sá,629
5,2,2011,2011-02-01,3,2,2,0,759,0,Mem de Sá,766
5,3,2011,2011-03-01,1,0,5,1,1330,0,Mem de Sá,1337
5,4,2011,2011-04-01,1,1,2,0,699,0,Mem de Sá,703
5,5,2011,2011-05-01,1,0,1,1,576,0,Mem de Sá,579
5,6,2011,2011-06-01,1,0,2,5,527,0,Mem de Sá,535
5,7,2011,2011-07-01,1,0,4,0,623,0,Mem de Sá,628
5,8,2011,2011-08-01,0,2,2,1,660,0,Mem de Sá,665
5,9,2011,2011-09-01,0,4,1,0,609,0,Mem de Sá,614
5,10,2011,2011-10-01,2,0,0,0,579,0,Mem de Sá,581
5,11,2011,2011-11-01,4,2,1,1,581,0,Mem de Sá,589
5,12,2011,2011-12-01,0,3,3,0,716,0,Mem de Sá,722
5,1,2012,2012-01-01,0,1,2,0,671,0,Mem de Sá,674
5,2,2012,2012-02-01,2,3,6,2,1840,1,Mem de Sá,1854
5,3,2012,2012-03-01,0,1,4,0,744,0,Mem de Sá,749
5,4,2012,2012-04-01,2,0,0,1,598,0,Mem de Sá,601
5,5,2012,2012-05-01,1,0,0,0,620,0,Mem de Sá,621
5,6,2012,2012-06-01,1,2,4,0,561,0,Mem de Sá,568
5,7,2012,2012-07-01,2,4,3,1,612,0,Mem de Sá,622
5,8,2012,2012-08-01,5,3,1,0,623,0,Mem de Sá,632
5,9,2012,2012-09-01,0,4,3,0,497,0,Mem de Sá,504
5,10,2012,2012-10-01,1,2,1,3,631,0,Mem de Sá,638
5,11,2012,2012-11-01,1,1,1,1,634,1,Mem de Sá,639
5,12,2012,2012-12-01,0,3,3,2,644,0,Mem de Sá,652
5,1,2013,2013-01-01,1,0,4,1,902,0,Mem de Sá,908
5,2,2013,2013-02-01,2,1,2,3,1700,0,Mem de Sá,1708
5,3,2013,2013-03-01,0,2,4,2,529,0,Mem de Sá,537
5,4,2013,2013-04-01,0,1,2,1,529,0,Mem de Sá,533
5,5,2013,2013-05-01,0,1,1,0,630,0,Mem de Sá,632
5,6,2013,2013-06-01,2,10,2,3,606,0,Mem de Sá,623
5,7,2013,2013-07-01,0,2,3,0,576,0,Mem de Sá,581
5,8,2013,2013-08-01,0,3,0,1,673,0,Mem de Sá,677
5,9,2013,2013-09-01,0,1,3,1,579,0,Mem de Sá,584
5,10,2013,2013-10-01,4,4,0,4,728,0,Mem de Sá,740
5,11,2013,2013-11-01,0,5,4,2,598,0,Mem de Sá,609
5,12,2013,2013-12-01,1,2,5,5,545,1,Mem de Sá,559
5,1,2014,2014-01-01,0,4,2,2,515,0,Mem de Sá,523
5,2,2014,2014-02-01,2,1,6,0,779,0,Mem de Sá,788
5,3,2014,2014-03-01,1,3,9,2,1234,0,Mem de Sá,1249
5,4,2014,2014-04-01,3,0,7,1,515,0,Mem de Sá,526
5,5,2014,2014-05-01,2,0,3,3,549,0,Mem de Sá,557
5,6,2014,2014-06-01,3,3,3,0,699,0,Mem de Sá,708
5,7,2014,2014-07-01,1,0,2,2,859,0,Mem de Sá,864
5,8,2014,2014-08-01,0,0,1,3,571,0,Mem de Sá,575
5,9,2014,2014-09-01,1,3,1,4,516,0,Mem de Sá,525
5,10,2014,2014-10-01,4,1,4,4,530,0,Mem de Sá,543
5,11,2014,2014-11-01,1,1,1,0,469,0,Mem de Sá,472
5,12,2014,2014-12-01,2,3,4,3,550,0,Mem de Sá,562
5,1,2015,2015-01-01,1,1,1,2,608,0,Mem de Sá,613
5,2,2015,2015-02-01,1,2,3,1,1117,0,Mem de Sá,1124
5,3,2015,2015-03-01,1,1,2,2,647,0,Mem de Sá,653
5,4,2015,2015-04-01,1,2,1,0,560,0,Mem de Sá,564
5,5,2015,2015-05-01,3,1,2,4,569,0,Mem de Sá,579
5,6,2015,2015-06-01,1,0,4,3,483,0,Mem de Sá,491
5,7,2015,2015-07-01,1,3,4,2,575,0,Mem de Sá,585
5,8,2015,2015-08-01,0,3,3,1,534,0,Mem de Sá,541
5,9,2015,2015-09-01,2,1,1,0,589,0,Mem de Sá,593
5,10,2015,2015-10-01,0,1,4,0,534,0,Mem de Sá,539
5,11,2015,2015-11-01,5,1,5,0,554,0,Mem de Sá,565
5,12,2015,2015-12-01,0,2,6,2,662,0,Mem de Sá,672
5,1,2016,2016-01-01,7,2,6,0,693,0,Mem de Sá,708
5,2,2016,2016-02-01,0,1,4,0,1098,0,Mem de Sá,1103
5,3,2016,2016-03-01,0,2,4,0,592,0,Mem de Sá,598
5,4,2016,2016-04-01,1,5,4,0,606,0,Mem de Sá,616
5,5,2016,2016-05-01,0,3,3,0,604,0,Mem de Sá,610
5,6,2016,2016-06-01,0,0,1,2,528,0,Mem de Sá,531
5,7,2016,2016-07-01,0,2,4,2,572,2,Mem de Sá,582
5,8,2016,2016-08-01,1,3,5,2,1004,0,Mem de Sá,1015
5,9,2016,2016-09-01,4,4,2,2,608,0,Mem de Sá,620
5,10,2016,2016-10-01,5,4,6,2,604,0,Mem de Sá,621
5,11,2016,2016-11-01,0,4,3,3,606,0,Mem de Sá,616
5,12,2016,2016-12-01,2,2,0,3,669,0,Mem de Sá,676
5,1,2017,2017-01-01,1,3,1,0,489,0,Mem de Sá,494
5,2,2017,2017-02-01,2,1,5,0,418,0,Mem de Sá,426
5,3,2017,2017-03-01,0,1,6,4,978,0,Mem de Sá,989
5,4,2017,2017-04-01,10,6,1,4,793,0,Mem de Sá,814
5,5,2017,2017-05-01,1,3,4,4,694,1,Mem de Sá,707
5,6,2017,2017-06-01,0,2,0,2,566,0,Mem de Sá,570
5,7,2017,2017-07-01,2,2,6,1,638,0,Mem de Sá,649
5,8,2017,2017-08-01,7,2,3,1,543,0,Mem de Sá,556
5,9,2017,2017-09-01,0,8,2,3,593,0,Mem de Sá,606
5,10,2017,2017-10-01,0,1,1,2,520,0,Mem de Sá,524
5,11,2017,2017-11-01,4,0,3,1,571,0,Mem de Sá,579
5,12,2017,2017-12-01,0,6,1,0,558,0,Mem de Sá,565
5,1,2018,2018-01-01,0,2,2,1,627,0,Mem de Sá,632
5,2,2018,2018-02-01,1,3,4,3,925,0,Mem de Sá,936
5,3,2018,2018-03-01,0,1,1,3,585,0,Mem de Sá,590
5,4,2018,2018-04-01,2,0,0,2,499,0,Mem de Sá,503
5,5,2018,2018-05-01,1,2,0,0,524,0,Mem de Sá,527
5,6,2018,2018-06-01,0,2,1,1,507,1,Mem de Sá,512
5,7,2018,2018-07-01,1,0,1,2,586,0,Mem de Sá,590
5,8,2018,2018-08-01,1,1,1,0,638,0,Mem de Sá,641
5,9,2018,2018-09-01,1,4,1,1,520,0,Mem de Sá,527
5,10,2018,2018-10-01,1,1,2,0,545,0,Mem de Sá,549
5,11,2018,2018-11-01,0,0,1,6,695,0,Mem de Sá,702
5,12,2018,2018-12-01,2,2,0,2,595,0,Mem de Sá,601
6,1,2003,2003-01-01,2,2,2,7,233,0,Cidade Nova,246
6,2,2003,2003-02-01,8,2,4,11,215,0,Cidade Nova,240
6,3,2003,2003-03-01,1,1,2,11,252,0,Cidade Nova,267
6,4,2003,2003-04-01,7,2,5,15,206,0,Cidade Nova,235
6,5,2003,2003-05-01,7,2,4,10,261,0,Cidade Nova,284
6,6,2003,2003-06-01,6,3,2,9,189,0,Cidade Nova,209
6,7,2003,2003-07-01,20,1,4,11,250,0,Cidade Nova,286
6,8,2003,2003-08-01,6,1,6,11,226,0,Cidade Nova,250
6,9,2003,2003-09-01,4,3,1,6,189,0,Cidade Nova,203
6,10,2003,2003-10-01,8,2,1,13,211,0,Cidade Nova,235
6,11,2003,2003-11-01,25,3,2,19,178,0,Cidade Nova,227
6,12,2003,2003-12-01,21,1,2,16,180,0,Cidade Nova,220
6,1,2004,2004-01-01,4,2,2,7,175,0,Cidade Nova,190
6,2,2004,2004-02-01,6,1,3,15,251,0,Cidade Nova,276
6,3,2004,2004-03-01,15,2,4,8,216,0,Cidade Nova,245
6,4,2004,2004-04-01,8,0,8,10,187,0,Cidade Nova,213
6,5,2004,2004-05-01,8,1,3,19,184,0,Cidade Nova,215
6,6,2004,2004-06-01,6,9,4,19,199,0,Cidade Nova,237
6,7,2004,2004-07-01,12,1,2,16,226,0,Cidade Nova,257
6,8,2004,2004-08-01,3,6,3,14,179,0,Cidade Nova,205
6,9,2004,2004-09-01,17,6,0,10,187,0,Cidade Nova,220
6,10,2004,2004-10-01,15,1,2,10,223,0,Cidade Nova,251
6,11,2004,2004-11-01,11,3,4,22,231,0,Cidade Nova,271
6,12,2004,2004-12-01,21,1,0,19,219,0,Cidade Nova,260
6,1,2005,2005-01-01,3,2,4,3,231,0,Cidade Nova,243
6,2,2005,2005-02-01,0,6,2,11,300,0,Cidade Nova,319
6,3,2005,2005-03-01,7,7,4,8,238,0,Cidade Nova,264
6,4,2005,2005-04-01,9,12,5,12,243,0,Cidade Nova,281
6,5,2005,2005-05-01,5,2,3,13,217,0,Cidade Nova,240
6,6,2005,2005-06-01,3,10,3,12,238,0,Cidade Nova,266
6,7,2005,2005-07-01,8,2,3,14,220,2,Cidade Nova,249
6,8,2005,2005-08-01,7,2,5,13,241,0,Cidade Nova,268
6,9,2005,2005-09-01,3,11,2,11,153,0,Cidade Nova,180
6,10,2005,2005-10-01,9,15,4,12,185,0,Cidade Nova,225
6,11,2005,2005-11-01,17,5,4,11,170,0,Cidade Nova,207
6,12,2005,2005-12-01,8,9,7,8,213,0,Cidade Nova,245
6,1,2006,2006-01-01,3,4,1,3,214,0,Cidade Nova,225
6,2,2006,2006-02-01,1,6,3,11,292,0,Cidade Nova,313
6,3,2006,2006-03-01,10,4,3,11,223,1,Cidade Nova,252
6,4,2006,2006-04-01,3,0,7,6,227,0,Cidade Nova,243
6,5,2006,2006-05-01,5,0,6,12,225,0,Cidade Nova,248
6,6,2006,2006-06-01,6,2,4,12,175,0,Cidade Nova,199
6,7,2006,2006-07-01,3,4,2,8,167,0,Cidade Nova,184
6,8,2006,2006-08-01,1,0,7,9,113,0,Cidade Nova,130
6,9,2006,2006-09-01,2,0,1,8,150,0,Cidade Nova,161
6,10,2006,2006-10-01,4,7,0,4,157,0,Cidade Nova,172
6,11,2006,2006-11-01,4,0,2,14,222,0,Cidade Nova,242
6,12,2006,2006-12-01,7,3,3,12,185,0,Cidade Nova,210
6,1,2007,2007-01-01,5,5,6,9,231,0,Cidade Nova,256
6,2,2007,2007-02-01,2,1,4,4,259,0,Cidade Nova,270
6,3,2007,2007-03-01,2,2,3,8,193,0,Cidade Nova,208
6,4,2007,2007-04-01,2,2,4,32,174,0,Cidade Nova,214
6,5,2007,2007-05-01,1,1,2,1,171,0,Cidade Nova,176
6,6,2007,2007-06-01,5,2,4,1,165,0,Cidade Nova,177
6,7,2007,2007-07-01,0,1,6,4,177,0,Cidade Nova,188
6,8,2007,2007-08-01,2,1,2,14,191,0,Cidade Nova,210
6,9,2007,2007-09-01,0,2,0,7,202,0,Cidade Nova,211
6,10,2007,2007-10-01,4,0,4,7,183,0,Cidade Nova,198
6,11,2007,2007-11-01,0,1,2,7,190,0,Cidade Nova,200
6,12,2007,2007-12-01,3,1,1,12,196,0,Cidade Nova,213
6,1,2008,2008-01-01,1,1,3,3,329,0,Cidade Nova,337
6,2,2008,2008-02-01,0,0,3,5,268,0,Cidade Nova,276
6,3,2008,2008-03-01,3,0,4,14,241,0,Cidade Nova,262
6,4,2008,2008-04-01,8,4,4,18,227,0,Cidade Nova,261
6,5,2008,2008-05-01,8,0,0,12,247,0,Cidade Nova,267
6,6,2008,2008-06-01,15,3,2,13,218,0,Cidade Nova,251
6,7,2008,2008-07-01,5,4,3,8,210,0,Cidade Nova,230
6,8,2008,2008-08-01,10,1,5,5,219,1,Cidade Nova,241
6,9,2008,2008-09-01,9,2,2,5,227,0,Cidade Nova,245
6,10,2008,2008-10-01,1,1,2,5,279,0,Cidade Nova,288
6,11,2008,2008-11-01,7,1,3,9,254,0,Cidade Nova,274
6,12,2008,2008-12-01,7,2,5,3,237,0,Cidade Nova,254
6,1,2009,2009-01-01,4,1,6,4,310,0,Cidade Nova,325
6,2,2009,2009-02-01,6,2,5,14,370,0,Cidade Nova,397
6,3,2009,2009-03-01,6,1,6,9,399,0,Cidade Nova,421
6,4,2009,2009-04-01,8,0,5,17,254,0,Cidade Nova,284
6,5,2009,2009-05-01,8,1,0,8,253,0,Cidade Nova,270
6,6,2009,2009-06-01,1,4,5,5,209,0,Cidade Nova,224
6,7,2009,2009-07-01,7,1,5,11,235,0,Cidade Nova,259
6,8,2009,2009-08-01,4,2,6,6,225,0,Cidade Nova,243
6,9,2009,2009-09-01,4,1,4,8,215,0,Cidade Nova,232
6,10,2009,2009-10-01,6,1,1,7,221,0,Cidade Nova,236
6,11,2009,2009-11-01,7,2,6,6,203,0,Cidade Nova,224
6,12,2009,2009-12-01,1,1,3,3,210,0,Cidade Nova,218
6,1,2010,2010-01-01,7,4,4,11,269,0,Cidade Nova,295
6,2,2010,2010-02-01,1,0,7,5,292,0,Cidade Nova,305
6,3,2010,2010-03-01,6,0,2,6,342,0,Cidade Nova,356
6,4,2010,2010-04-01,2,1,1,3,215,0,Cidade Nova,222
